64	1.0613390008e+06	3.5196647491e-10	4.7597409089e-01
65	1.1542356604e+06	1.5389682807e-10	4.9735385795e-01
66	9.3705865226e+05	8.2021021886e-11	5.1923034827e-01
67	1.0085494505e+06	4.7855534364e-11	5.4154336747e-01
68	9.8391508860e+05	2.6883621964e-11	5.6424113007e-01
69	9.7281366315e+05	1.6445906717e-11	5.8727902790e-01
70	1.1779996958e+06	1.4746975546e-11	6.1061856351e-01
71	1.2089284615e+06	9.9047234050e-12	6.3422643694e-01
72	1.0065403913e+06	4.8859034578e-12	6.5807376963e-01
73	9.2171824477e+05	2.4071124900e-12	6.8213544766e-01
74	9.5595131611e+05	1.4573261030e-12	7.0638956772e-01
75	9.8113412562e+05	9.7448029995e-13	7.3081696993e-01
76	9.5609373483e+05	5.9105771307e-13	7.5540084420e-01
77	8.7375350162e+05	3.9695302709e-13	7.8012639812e-01
78	8.5871119955e+05	2.7735847511e-13	8.0498057641e-01
79	7.7660519066e+05	1.7478887883e-13	8.2995182360e-01
80	7.2181216910e+05	1.2519501614e-13	8.5502988271e-01
81	1.6234600461e+06	2.0173915394e-13	8.8020562420e-01
82	3.5594238436e+06	5.9756908440e-13	9.0547090024e-01
83	8.4992149731e+06	2.1735075067e-12	9.3081842010e-01
84	1.5725605988e+07	1.0770715797e-10	9.5624164360e-01
85	2.2174430899e+07	6.0710277060e-09	9.8173468944e-01
86	2.5896677672e+07	2.9203269167e-08	1.0002360462e+00
87	2.4761600751e+07	1.4997715911e-08	9.9377627543e-01
88	8.2357916582e+06	1.7801918068e-09	9.8792464386e-01
89	3.2680601753e+06	7.1286217145e-10	9.8269201543e-01
90	3.2555815829e+06	6.1961098189e-10	9.7808832492e-01
91	2.8906204321e+06	1.3879997071e-10	9.7412248943e-01
92	2.4061827065e+06	6.8184769173e-13	9.7080232612e-01
93	1.9583957315e+06	1.2698752114e-14	9.6813447790e-01
94	1.3847142678e+06	2.0262799611e-09	9.6612434868e-01
95	1.0364270834e+06	1.0415164678e-06	9.6477604957e-01
96	5.0256925425e+06	1.3392718608e-03	9.6409235733e-01
97	2.5392132640e+07	2.2688739691e-01	9.6431223245e-01
98	3.4876633711e+07	4.5384749820e-01	9.6524832382e-01
99	3.9971871076e+07	5.2086178518e-01	9.6680646198e-01
100	3.6433431189e+07	3.7463050393e-01	9.6898364617e-01
101	2.3122075417e+07	1.3229639667e-01	9.7177571562e-01
102	1.2129782727e+07	2.6140334143e-02	9.7517738884e-01
103	3.4792806055e+06	2.1003701707e-03	9.7918231258e-01
104	9.5364129879e+05	9.1241009616e-07	1.0200440162e+00
105	5.0032083713e+05	8.5153075253e-07	1.0727414272e+00
106	2.7339576248e+05	5.5635857716e-07	1.1479830234e+00
107	1.5152755260e+05	2.5537621447e-07	1.2727662963e+00
108	8.4814858949e+04	1.1038633888e-07	1.4615868851e+00
109	7.8001556007e+04	7.8280862172e-08	1.6775617781e+00
110	9.9318756762e+04	7.7884014623e-08	1.9085826927e+00
111	1.3923909029e+05	8.2745486833e-08	2.1498044909e+00
112	1.4717847549e+05	6.3178913678e-08	2.3025495530e+00
113	1.1205608308e+05	6.6205186753e-06	2.2209479067e+00
114	8.2680726831e+04	1.6331779813e-07	2.1425579251e+00
115	6.0656865997e+04	1.3008231799e-07	2.0918459312e+00
116	3.6903813349e+04	6.6849491923e-08	2.0756037516e+00
117	3.4737987439e+04	7.5166925490e-08	2.0756016674e+00
118	8.9182551327e+04	1.8510119114e-07	2.0756004168e+00
119	1.1870159390e+05	5.0955694466e-07	1.8012853279e+00
120	9.2781310442e+04	5.5350004106e-07	1.5269706559e+00
121	7.6969189369e+04	6.8144129210e-07	1.2526559838e+00
122	6.0505876510e+04	8.7725421166e-07	9.7834131174e-01
123	3.9719984688e+04	1.0894626839e-06	7.1077935544e-01
124	2.0860141541e+04	1.1404233410e-06	5.0308604758e-01
125	8.5782456479e+03	9.6569337946e-07	3.5034767207e-01
126	1.6028485321e+03	4.8688948099e-07	2.1319033603e-01
127	1.0148540193e+03	3.7502434015e-06	6.1123309218e-02
128	5.9229431319e+02	3.8217112131e-06	4.6281101734e-02
129	5.1380065542e+02	6.0298852671e-06	3.4314316997e-02
130	4.3960074069e+02	9.1379229421e-06	2.5793399648e-02
131	2.9175149887e+02	1.0374870896e-05	1.9722485463e-02
132	2.1487713804e+02	1.2845870668e-05	1.5212950761e-02
133	1.3230670155e+02	1.3314077671e-05	1.1733299952e-02
134	1.3600711316e+02	2.3080138186e-05	9.0483291302e-03
135	9.2004188763e+01	2.6211777476e-05	6.9765497929e-03
136	4.1028084844e+01	1.9422755530e-05	5.3779218927e-03
137	8.0312648247e+01	6.4411213723e-05	4.1443873744e-03
138	1.5890905265e+02	2.1579597911e-04	3.1925665159e-03
139	1.9192523640e+02	4.6810334186e-04	2.4581218042e-03
140	1.5902766369e+02	7.2136063641e-04	1.8914090293e-03
141	8.7043693487e+01	6.3591291060e-04	1.4541216076e-03
142	1.1394170439e+01	9.3541373844e-05	1.1167015767e-03
143	7.2455288735e+01	7.0133739011e-04	8.5634129013e-04
144	1.9292666577e+02	2.7758858064e-03	6.5544187513e-04
145	1.6637728961e+02	4.7809030315e-03	5.0042372695e-04
146	2.0934246025e+02	2.2365855696e-02	3.8080848217e-04
147	2.1117307458e+02	8.4836809504e-02	2.8851089101e-04
148	1.6200484293e+02	1.8872654522e-01	2.1729215134e-04
149	1.5534850637e+02	3.7559903570e-01	1.6233828266e-04
150	1.2219697447e+02	4.9441112108e-01	1.1993474073e-04
151	8.9919044934e+01	4.5385884126e-01	8.7215289763e-05
152	5.7767027895e+01	2.6810949443e-01	6.1968280256e-05
153	3.5672584395e+01	1.2027183198e-01	4.2487163478e-05
154	1.7625651776e+01	3.3870503046e-02	2.7455129199e-05
155	6.0797532354e+00	4.5429864511e-03	1.5856099425e-05
156	1.0577739970e+00	1.4905848338e-04	6.9060465118e-06
157	0.0000000000e+00	4.0879412190e-26	0.0000000000e+00
158	0.0000000000e+00	4.0500344943e-26	0.0000000000e+00
159	0.0000000000e+00	4.0284765669e-26	0.0000000000e+00
160	0.0000000000e+00	4.0058986907e-26	0.0000000000e+00
161	0.0000000000e+00	3.9845814897e-26	0.0000000000e+00
162	0.0000000000e+00	3.9680388996e-26	0.0000000000e+00
163	0.0000000000e+00	3.9567594994e-26	0.0000000000e+00
164	0.0000000000e+00	3.9495803758e-26	0.0000000000e+00
165	0.0000000000e+00	3.9453076510e-26	0.0000000000e+00
166	0.0000000000e+00	3.9355741903e-26	0.0000000000e+00
167	0.0000000000e+00	3.9229961383e-26	0.0000000000e+00
168	0.0000000000e+00	3.9157253367e-26	0.0000000000e+00
169	0.0000000000e+00	3.9163494698e-26	0.0000000000e+00
170	0.0000000000e+00	3.9192989112e-26	0.0000000000e+00
171	0.0000000000e+00	3.9171265387e-26	0.0000000000e+00
172	0.0000000000e+00	3.9062660338e-26	0.0000000000e+00
173	0.0000000000e+00	3.8952850475e-26	0.0000000000e+00
174	0.0000000000e+00	3.8939523466e-26	0.0000000000e+00
175	0.0000000000e+00	3.8976098928e-26	0.0000000000e+00
176	0.0000000000e+00	3.8946963557e-26	0.0000000000e+00
177	0.0000000000e+00	3.8869221486e-26	0.0000000000e+00
178	0.0000000000e+00	3.8797476321e-26	0.0000000000e+00
179	0.0000000000e+00	3.8738977193e-26	0.0000000000e+00
180	0.0000000000e+00	3.8683181172e-26	0.0000000000e+00
181	0.0000000000e+00	3.8633229186e-26	0.0000000000e+00
182	0.0000000000e+00	3.8606803119e-26	0.0000000000e+00
183	0.0000000000e+00	3.8588993313e-26	0.0000000000e+00
184	0.0000000000e+00	3.8523921112e-26	0.0000000000e+00
185	0.0000000000e+00	3.8425470060e-26	0.0000000000e+00
186	0.0000000000e+00	3.8364767654e-26	0.0000000000e+00
187	0.0000000000e+00	3.8342007518e-26	0.0000000000e+00
188	0.0000000000e+00	3.8306978059e-26	0.0000000000e+00
189	0.0000000000e+00	3.8219945501e-26	0.0000000000e+00
190	0.0000000000e+00	3.8073735164e-26	0.0000000000e+00
191	0.0000000000e+00	3.7972526165e-26	0.0000000000e+00
192	0.0000000000e+00	3.7929237941e-26	0.0000000000e+00
193	0.0000000000e+00	3.7804153526e-26	0.0000000000e+00
194	0.0000000000e+00	3.7615772291e-26	0.0000000000e+00
195	0.0000000000e+00	3.7482233455e-26	0.0000000000e+00
196	0.0000000000e+00	3.7405828489e-26	0.0000000000e+00
197	0.0000000000e+00	3.7283787706e-26	0.0000000000e+00
198	0.0000000000e+00	3.7115137349e-26	0.0000000000e+00
199	0.0000000000e+00	3.6957884240e-26	0.0000000000e+00
200	0.0000000000e+00	3.6789895206e-26	0.0000000000e+00
201	0.0000000000e+00	3.6467062895e-26	0.0000000000e+00
202	0.0000000000e+00	3.6058281929e-26	0.0000000000e+00
203	0.0000000000e+00	3.5720530146e-26	0.0000000000e+00
204	0.0000000000e+00	3.5424440896e-26	0.0000000000e+00
205	0.0000000000e+00	3.5026008959e-26	0.0000000000e+00
206	0.0000000000e+00	3.4300943251e-26	0.0000000000e+00
207	0.0000000000e+00	3.3225782084e-26	0.0000000000e+00
208	0.0000000000e+00	3.2125625855e-26	0.0000000000e+00
209	0.0000000000e+00	3.1246220510e-26	0.0000000000e+00
210	0.0000000000e+00	2.9126585303e-26	0.0000000000e+00
211	0.0000000000e+00	2.6989381643e-26	0.0000000000e+00
212	0.0000000000e+00	3.0773497298e-26	0.0000000000e+00
213	0.0000000000e+00	3.9154434623e-26	0.0000000000e+00
214	0.0000000000e+00	4.3172498912e-26	0.0000000000e+00
215	0.0000000000e+00	4.3130027519e-26	0.0000000000e+00
216	0.0000000000e+00	4.3533828633e-26	0.0000000000e+00
217	0.0000000000e+00	5.5707143985e-26	0.0000000000e+00
218	0.0000000000e+00	7.0825175109e-26	0.0000000000e+00
219	0.0000000000e+00	4.2545194823e-26	0.0000000000e+00
220	0.0000000000e+00	4.3359876836e-26	0.0000000000e+00
221	0.0000000000e+00	4.0471755943e-26	0.0000000000e+00
222	0.0000000000e+00	3.6499692249e-26	0.0000000000e+00
223	0.0000000000e+00	3.1152069584e-26	0.0000000000e+00
224	0.0000000000e+00	2.8444032037e-26	0.0000000000e+00
225	0.0000000000e+00	2.0271556376e-26	0.0000000000e+00
226	0.0000000000e+00	1.4996356366e-26	0.0000000000e+00
227	0.0000000000e+00	1.3885024063e-26	0.0000000000e+00
228	0.0000000000e+00	7.5680634490e-27	0.0000000000e+00
229	0.0000000000e+00	9.2291808118e-27	0.0000000000e+00
230	0.0000000000e+00	4.9589170325e-27	0.0000000000e+00
231	0.0000000000e+00	1.3971251999e-27	0.0000000000e+00
232	0.0000000000e+00	5.0694985783e-28	0.0000000000e+00
233	0.0000000000e+00	2.1037009412e-28	0.0000000000e+00
234	0.0000000000e+00	1.1125710532e-28	0.0000000000e+00
235	0.0000000000e+00	5.9989058241e-29	0.0000000000e+00
236	0.0000000000e+00	1.5986083672e-29	0.0000000000e+00
237	0.0000000000e+00	7.8279114780e-29	0.0000000000e+00
238	6.8093411074e-01	6.4556314682e-05	6.8636446142e-06
239	3.9492229952e+00	1.9301164831e-03	1.5746270724e-05
240	1.1374392956e+01	1.3802992356e-02	2.7241774076e-05
241	2.4153177338e+01	5.0104096640e-02	4.2118753442e-05
242	4.4332633477e+01	1.2048067579e-01	6.1371882947e-05
243	7.2979548021e+01	1.9223711302e-01	8.6288438831e-05
244	9.6467901113e+01	1.8523596933e-01	1.1853435645e-04
245	1.3257694593e+02	1.2564318675e-01	1.6026559973e-04
246	1.6512595545e+02	4.6686803890e-02	2.1427234697e-04
247	1.9485872199e+02	5.7786310537e-03	2.8416551333e-04
248	1.7987740143e+02	9.5065195452e-05	3.7461817918e-04
249	2.1199070514e+02	1.1295797334e-28	4.9167804821e-04
250	1.6041053165e+02	6.7234321646e-09	6.4317178622e-04
251	7.4655182925e+01	2.6473797765e-06	8.3922835079e-04
252	2.8792128764e+01	6.4791432446e-06	1.0929561654e-03
253	6.1078167334e+01	1.5116494190e-05	1.4213195177e-03
254	1.0395533517e+02	1.6576973792e-05	1.8462729657e-03
255	1.0222081894e+02	9.4643508715e-06	2.3962291044e-03
256	5.8976977241e+01	3.1717934241e-06	3.1079581297e-03
257	1.7091181681e+01	5.4549216915e-07	4.0290468388e-03
258	3.7305786541e+01	7.0964975776e-07	5.2210791221e-03
259	5.5520521187e+01	6.2770123346e-07	6.7637550339e-03
260	7.6533264932e+01	5.1583100033e-07	8.7602186584e-03
261	1.1293149845e+02	4.5337252351e-07	1.1343953847e-02
262	1.7494105548e+02	4.1821520806e-07	1.4687711014e-02
263	2.5809944692e+02	3.6783930153e-07	1.9015054856e-02
264	4.5953599209e+02	3.8491482710e-07	2.4786735900e-02
265	6.3759515482e+02	3.0464292871e-07	3.2799523389e-02
266	1.0565361310e+03	2.7960809900e-07	4.4072531244e-02
267	1.8691647149e+03	2.7928780773e-07	5.8616099420e-02
268	2.8871159228e+03	2.7452109759e-07	7.3442982785e-02
269	4.4347320762e+03	2.9162138200e-07	8.8269866151e-02
270	5.6135816179e+03	2.7011710651e-07	1.0309674952e-01
271	8.2521805636e+03	3.0309488761e-07	1.1792363288e-01
272	1.1319529583e+04	3.2785354305e-07	1.3275051625e-01
273	1.4092184602e+04	3.2975276157e-07	1.4757739961e-01
274	1.6970020632e+04	3.2752085236e-07	1.6240428298e-01
275	1.9831972920e+04	3.2096640453e-07	1.7723116634e-01
276	2.2081206187e+04	3.0388338098e-07	1.9205804971e-01
277	2.5034977283e+04	2.9656799941e-07	2.0688493308e-01
278	2.4584915049e+04	2.5324074867e-07	2.2171181644e-01
279	2.5374293792e+04	2.2945122798e-07	2.3653869981e-01
280	2.5185555843e+04	2.0148752845e-07	2.5136558317e-01
281	2.0804963726e+04	1.4833143979e-07	2.6619246654e-01
282	1.9233742198e+04	1.2295422589e-07	2.8101934990e-01
283	1.4339195367e+04	8.2670296058e-08	2.9584623327e-01
284	1.2071380299e+04	6.3087648447e-08	3.1067311663e-01
285	0.0000000000e+00	1.8063030432e-28	0.0000000000e+00
286	0.0000000000e+00	1.7481939625e-28	0.0000000000e+00
287	0.0000000000e+00	1.6298574048e-28	0.0000000000e+00
288	0.0000000000e+00	1.4814588186e-28	0.0000000000e+00
289	0.0000000000e+00	1.3903833520e-28	0.0000000000e+00
290	0.0000000000e+00	1.5773196706e-28	0.0000000000e+00
291	0.0000000000e+00	1.2263881140e-28	0.0000000000e+00
292	0.0000000000e+00	1.3785351678e-28	0.0000000000e+00
293	0.0000000000e+00	6.6479703534e-29	0.0000000000e+00
294	0.0000000000e+00	5.0640750716e-29	0.0000000000e+00
295	0.0000000000e+00	4.9265194899e-29	0.0000000000e+00
296	0.0000000000e+00	9.5397024309e-29	0.0000000000e+00
297	0.0000000000e+00	4.6766745946e-28	0.0000000000e+00
298	0.0000000000e+00	1.1331169138e-27	0.0000000000e+00
299	0.0000000000e+00	1.6486948615e-27	0.0000000000e+00
300	0.0000000000e+00	1.7850050590e-27	0.0000000000e+00
301	0.0000000000e+00	1.4741586259e-27	0.0000000000e+00
302	0.0000000000e+00	1.2154279679e-27	0.0000000000e+00
303	0.0000000000e+00	1.1317485792e-27	0.0000000000e+00
304	0.0000000000e+00	1.0920110904e-27	0.0000000000e+00
305	0.0000000000e+00	1.0283995039e-27	0.0000000000e+00
306	0.0000000000e+00	9.7528493311e-28	0.0000000000e+00
307	0.0000000000e+00	9.4021357628e-28	0.0000000000e+00
308	0.0000000000e+00	9.1024114353e-28	0.0000000000e+00
309	0.0000000000e+00	8.8342031923e-28	0.0000000000e+00
310	0.0000000000e+00	8.5875579141e-28	0.0000000000e+00
311	0.0000000000e+00	8.3720808088e-28	0.0000000000e+00
312	0.0000000000e+00	8.1878349383e-28	0.0000000000e+00
313	0.0000000000e+00	8.0607820926e-28	0.0000000000e+00
314	0.0000000000e+00	7.9781971075e-28	0.0000000000e+00
315	0.0000000000e+00	7.9338944824e-28	0.0000000000e+00
316	0.0000000000e+00	7.9175111652e-28	0.0000000000e+00
317	0.0000000000e+00	7.9309094704e-28	0.0000000000e+00
318	0.0000000000e+00	8.0101666108e-28	0.0000000000e+00
319	7.4836690239e-01	2.7592904840e-05	7.0000000001e-06
320	1.6300090041e+03	1.0650671919e+00	2.6006261622e-03
321	2.3346933108e+03	9.0465220006e-01	3.3878140109e-03
322	3.2729109812e+00	5.6581707636e-04	1.6100000000e-05
323	8.6661722797e+00	3.9535671813e-03	2.7930000000e-05
324	4.1087163682e+01	2.1355048037e-01	8.9292210000e-05
325	1.7091367370e+01	1.5886074516e-02	4.3309000000e-05
326	2.7282174205e+01	5.1467715119e-02	6.3301700000e-05
327	1.1025745200e+02	1.4872959924e+00	2.9833648098e-04
328	1.6205408078e+02	1.7011482124e+00	3.9483742528e-04
329	2.2825840711e+02	1.7989196711e+00	5.2028865286e-04
330	5.2888897466e+01	6.3509242651e-01	1.2307987300e-04
331	6.6734979591e+01	1.1986549387e+00	1.6700383490e-04
332	9.7074746578e+01	1.6520852704e+00	2.2410498537e-04
333	1.3783976907e+03	2.9000744175e-01	4.4111582141e-03
334	1.6979476363e+03	1.8019751233e-01	5.7415056784e-03
335	1.7062859462e+03	7.9402214236e-02	7.4709573819e-03
336	9.4426753517e+02	1.3872682163e-02	9.7192445965e-03
337	2.9554599603e+03	8.7513422657e-03	1.2642017975e-02
338	7.0322089244e+03	1.5561873780e-03	1.6441623368e-02
339	8.5061177095e+03	1.6507774412e-04	2.1381110378e-02
340	3.3124851205e+02	1.8784100023e+00	6.8337524872e-04
341	4.7413571627e+02	1.8737226550e+00	8.9538782333e-04
342	6.7131274517e+02	1.7664092281e+00	1.1710041703e-03
343	8.9614500612e+02	1.5198207938e+00	1.5293054214e-03
344	1.1317166453e+03	1.1825350244e+00	1.9950970479e-03
345	2.3310807425e-01	9.9741759838e-11	7.0000000000e-06
346	3.8729579323e+02	1.8111925118e-01	2.6006261622e-03
347	7.5895127041e-01	9.0533384820e-10	1.6100000000e-05
348	1.8512784602e+00	5.2229743489e-09	2.7930000000e-05
349	8.8521662569e+00	1.5615280722e-07	8.9292210000e-05
350	3.3561133431e+00	1.6603098799e-08	4.3309000000e-05
351	5.9202568131e+00	4.6512192417e-08	6.3301700000e-05
352	3.1280494431e+01	5.0265000652e-06	2.9833648098e-04
353	4.1835856821e+01	8.3440935329e-06	3.9483742527e-04
354	6.1163677128e+01	2.4156911888e-05	5.2028865286e-04
355	1.2264862975e+01	3.6474668029e-07	1.2307987300e-04
356	1.6507395592e+01	8.9799219449e-07	1.6700383490e-04
357	2.3964085194e+01	2.0696976551e-06	2.2410498537e-04
358	5.9688204753e+02	2.3368572839e-01	3.3878140109e-03
359	1.0307358113e+03	3.7954436029e-01	4.4111582141e-03
360	1.7068554380e+03	4.4445978956e-01	5.7415056784e-03
361	3.4099776428e+03	5.2755241062e-01	7.4709573819e-03
362	4.9621954799e+03	4.1691696698e-01	9.7192445964e-03
363	1.1189697118e+04	4.1467025505e-01	1.2642017975e-02
364	1.5885878660e+04	3.0548929108e-01	1.6441623368e-02
365	6.8971388065e+01	5.5676536234e-05	6.8337524871e-04
366	9.2450296361e+01	1.3974128119e-04	8.9538782333e-04
367	1.4842117553e+02	1.3286766353e-03	1.1710041703e-03
368	1.6954731476e+02	1.0755329185e-02	1.5293054214e-03
369	2.7881143191e+02	6.8093423288e-02	1.9950970479e-03
370	1.4178068404e+00	1.3589176462e-05	1.6100000000e-05
371	6.2314408568e+02	3.2156898810e-01	2.6006261622e-03
372	3.3071484689e+00	1.0451777714e-04	2.7930000000e-05
373	1.2583416363e+01	3.2544585040e-03	8.9292210000e-05
374	5.8432477182e+00	4.2811555616e-04	4.3309000000e-05
375	9.5297617560e+00	1.4689142031e-03	6.3301700000e-05
376	4.5099509855e+01	1.8809655276e-01	2.9833648098e-04
377	5.8201397869e+01	3.3380794755e-01	3.9483742528e-04
378	8.7206570455e+01	5.4049479898e-01	5.2028865286e-04
379	1.7135012697e+01	8.8132177342e-03	1.2307987300e-04
380	2.3312831313e+01	2.4705827967e-02	1.6700383490e-04
381	3.1550239650e+01	6.8915531587e-02	2.2410498537e-04
382	9.2090537918e+02	2.2669241246e-01	3.3878140109e-03
383	3.2206782381e+04	3.5917407529e-01	2.1381110378e-02
384	5.1412111705e+03	1.1223586718e-01	9.7192445965e-03
385	8.4884529773e+03	1.1745650936e-01	1.2642017975e-02
386	1.3397498769e+04	7.3432957223e-02	1.6441623368e-02
387	1.7694954889e+04	1.9392854349e-02	2.1381110378e-02
388	4.4746328003e+00	1.7876239719e-03	1.6094141683e-05
389	1.1141148465e+02	5.8294888713e-01	6.8337524872e-04
390	1.4002615649e+02	5.5271893576e-01	8.9538782333e-04
391	2.4176563984e+02	6.6338764890e-01	1.1710041703e-03
392	2.7438450606e+02	4.7346680415e-01	1.5293054214e-03
393	4.5991683059e+02	4.4218021633e-01	1.9950970479e-03
394	5.3921046054e+02	3.9399076333e-01	2.5997361199e-03
395	1.1507809495e+01	1.0790432628e-02	2.7919258486e-05
396	4.9171166605e+01	4.3825262877e-01	8.9256815395e-05
397	2.2483694922e+01	4.1118743854e-02	4.3291737750e-05
398	3.6067124769e+01	1.3596245902e-01	6.3276764881e-05
399	1.5472197326e+02	9.5787100761e-01	5.2010120106e-04
400	1.8321082184e+02	7.8010949777e-01	6.8313220095e-04
401	2.1275947850e+02	6.2395708480e-01	8.9507302514e-04
402	5.9259297017e+01	9.7042790701e-01	1.2303114359e-04
403	6.9824061585e+01	1.3278004970e+00	1.6693779655e-04
404	8.4844282864e+01	1.3800393531e+00	2.2401938550e-04
405	9.2263874496e+02	4.5048203162e-01	3.3866575959e-03
406	1.0468431778e+02	1.2910664020e+00	2.9822529820e-04
407	1.2824946732e+02	1.1375501284e+00	3.9469300397e-04
408	1.5123270183e+03	1.6394013423e-01	4.4111582141e-03
409	2.1292977163e+03	1.2208379037e-01	5.7415056784e-03
410	3.6050098395e+03	1.0501549371e-01	7.4709573819e-03
411	4.0763223236e-01	8.0355850005e-07	7.0000000000e-06
412	6.5888263874e+03	2.7162015336e-02	9.7159517236e-03
413	6.8154792866e+03	2.5548244072e-04	1.2637739070e-02
414	1.0594766192e+04	4.5037712249e-06	1.6436048241e-02
415	1.0904588883e+04	4.1855256119e-07	2.1373843502e-02
416	8.9722574404e-01	6.4072806118e-05	7.0000077276e-06
417	2.4294937473e+02	4.9230223519e-01	1.1705968296e-03
418	2.8459949180e+02	4.0655833911e-01	1.5287782569e-03
419	3.6261770613e+02	3.7103851298e-01	1.9944123542e-03
420	4.0367042980e+00	1.2744407058e-03	1.6100020082e-05
421	9.6534359561e+02	6.3182770755e-01	2.6006341821e-03
422	9.5100920901e+00	6.8777342641e-03	2.7930039138e-05
423	3.5228199272e+01	3.2276403812e-01	8.9292381544e-05
424	1.7538759848e+01	3.0384759778e-02	4.3309067794e-05
425	2.6687618606e+01	1.1944669391e-01	6.3301810074e-05
426	1.3437933977e+02	1.2358650570e+00	3.9483858192e-04
427	1.8130763404e+02	1.2342850171e+00	5.2029028762e-04
428	2.4207409911e+02	1.1722620269e+00	6.8337750817e-04
429	4.3249649252e+01	6.2620454525e-01	1.2308013286e-04
430	5.6160366013e+01	9.1176757342e-01	1.6700422040e-04
431	7.3577288577e+01	1.1034903937e+00	2.2410554814e-04
432	1.3320186223e+03	5.3414763243e-01	3.3878241112e-03
433	1.0146971454e+02	1.2386716599e+00	2.9833729205e-04
434	1.7282862702e+03	4.9411110474e-01	4.4096572627e-03
435	3.1611259383e+03	4.1202063671e-01	5.7395583287e-03
436	4.9253566485e+03	1.8153039868e-01	7.4684253107e-03
