-1.848205335698686197e-02 2.573426055693309178e-01
7.272722190496783146e-01 7.269906611744079150e-01
-5.046856773136495500e-01 -2.153881613977848553e-01
8.584812179807537191e-01 8.525906247112040592e-01
8.637260729912331625e-01 8.946441802958728928e-01
7.716260725754487959e-01 8.198854905555349459e-01
-1.038604942513804197e+00 -9.179696030858133238e-01
7.470786754037384014e-01 7.943820007603318301e-01
-2.160740638839862449e+00 -2.507588420162459197e+00
4.401198718268592436e-01 2.931764085910617545e-01
8.018968333957887662e-01 7.751524513336096600e-01
-7.004969932926893295e-01 9.322243213363642922e-02
8.861104880112793403e-01 8.917430528741732143e-01
4.336903187171796681e-01 3.860269214614703848e-01
3.275128820076088632e-01 2.816049284464560709e-01
3.392707360272991576e-03 -3.365700346706853585e-01
4.135766387135430544e-01 6.004088438747825496e-01
8.859402431629641583e-01 7.692358712796932840e-01
6.181554551086578808e-01 2.483677951656395877e-01
8.678345666075647502e-01 8.657091969160974898e-01
-3.295717175554527145e+00 -2.442388213069023095e+00
-2.489462652086180672e+00 -1.624633382544808713e+00
7.185109216014464728e-01 -2.915009508443677233e-01
-1.155722108117956282e+00 -1.211618852890492759e+00
7.096407861047584476e-01 6.130962473992550565e-01
7.532620219433336928e-01 8.586210874226547496e-01
6.338620506710819225e-01 9.401311982863450600e-01
4.816795057708818661e-01 4.501535881072250556e-01
8.820059170562728479e-01 7.845859381899120688e-01
-7.177374866186795321e-01 -4.321492818875841690e-01
-2.874498998037969599e+00 -2.472554113247545260e+00
8.741353809178323830e-01 8.515740309578088141e-01
4.751037362832101762e-01 4.313341887666583552e-01
-2.532656927542000225e-01 -3.056921718594403647e-01
1.769856525019919691e-01 1.232530554234260722e-01
3.676205260790595952e-01 -7.599187388256123388e-01
8.387144015102604433e-01 8.191095623200069786e-01
9.037013267818276852e-01 9.121089599555082250e-01
7.622898943318916487e-01 3.993837068177274463e-01
3.802014976258654699e-01 -2.040639611014871124e-01
8.192828525707249732e-01 9.484346946136245071e-01
-1.244557713203479493e-01 -4.764372609368622835e-01
3.676205260790595952e-01 6.541611695875890753e-01
-1.953816006829599328e+00 6.248954936408734895e-01
7.444853055249130991e-01 7.790593739703060017e-01
7.927671855549914826e-01 6.536685880541401872e-01
-1.363690805320984412e+00 -8.702842719606158628e-01
4.798146068712818013e-01 4.710157163240292766e-01
8.578125464029476843e-01 6.872536807265037240e-01
4.693355793469419779e-02 -1.260948519742552121e-01
-2.332783960786598831e-01 -6.051361805576658259e-01
-6.390266640235725548e-01 -1.444269382992128259e+00
-5.948795249518959993e-01 -8.751072869160249068e-01
-2.095725942162439404e-01 2.692311925427445241e-01
1.625233212056950427e-01 1.539395720209669749e-01
-6.725120389490177875e-01 -8.945329760187568091e-01
4.121797521547875820e-01 5.821813062016494289e-01
-2.193994860174377504e+00 -1.603135688265197922e+00
9.137565243483443123e-01 2.804896839369952488e-01
7.359013779709812075e-01 5.582482521913344486e-01
7.435939183881505876e-01 1.374728830680805314e-01
3.222817951721107521e-01 1.955389543529372776e-01
4.957723908453405826e-01 5.752887990549628849e-01
3.366597963452157977e-02 -6.065626210257533124e-01
1.856821048116573947e-01 8.575425255942471514e-01
-8.778319948981702647e-02 -3.354703809033374284e+00
7.854475965423564077e-01 3.430557608404795067e-01
7.170508141224204435e-01 6.292257508585425985e-01
3.444911595912079072e-01 5.470244522288972844e-01
7.354957625097073848e-01 8.364159684561678354e-01
8.873774073787602523e-01 9.337102797726181125e-01
4.687931043701063505e-01 5.052386852865932143e-01
-3.305935614018977731e+00 7.220486535760126112e-02
3.454138179621882299e-01 2.509740437771378896e-01
8.008474038246471416e-01 3.554767249080073022e-01
6.144215635954753951e-01 6.658939288969941694e-01
1.623710227040143783e-01 3.393162788335725710e-01
6.813448885683157652e-01 5.993924003605214379e-01
-2.886560997486668168e+00 -3.436762837007583560e+00
-1.232164854422907796e+00 -1.340235435729882241e+00
5.828274458742223052e-01 5.111833851038544152e-01
6.434481813066206257e-01 6.087933714627563608e-01
-2.874498998037969599e+00 -3.217123810046201182e+00
-2.095725942162439404e-01 -8.874239532313741297e-01
-3.501239359836447740e-01 -1.061336348814943820e-01
-1.770943077910545060e-01 -9.166376616315490000e-02
7.236609502083658496e-01 7.386146828416280119e-01
8.137088194587922541e-01 7.105229795475925814e-01
-1.187974022319680190e+00 -1.367621135231370522e+00
1.757566504185177347e-01 -1.268404030738922994e-01
1.511701261946337693e-01 2.731621889780133094e-01
7.762355814749071214e-01 9.195544103022965654e-01
4.777142367822624913e-01 5.227035064582818968e-01
-1.218844456453266778e+00 -1.440151982719890755e+00
-4.853976533973013985e-01 -7.167220930626808650e-01
1.511701261946337693e-01 9.250540869190860827e-01
8.878689724763667579e-01 8.906966720723958897e-01
8.154872610468997252e-01 8.537939474524858241e-01
4.798146068712818013e-01 8.736786157491371885e-01
7.016635781018809581e-01 5.406803370296116018e-01
-1.290584376718454829e+00 -2.635602429619452902e+00
4.848165375976460356e-01 -1.090295345305202085e-01
8.641820694900967936e-01 8.477034445041635724e-01
5.294576795739330821e-01 7.369638684161157194e-01
1.360856939410932387e-01 1.802886909505480861e-01
5.127854580361836945e-01 -6.304611136554217898e-01
2.607906977379502167e-01 8.827945786230463332e-01
8.049667201828593077e-01 8.593856136656240485e-01
2.237302099194189708e-02 5.673391410492780729e-01
-1.129456660588042283e+00 -2.089614890001511238e+00
-9.922336412821051166e-01 -6.802443487133140732e-01
2.237302099194189708e-02 6.908461730567830861e-01
2.489025648489008036e-01 -1.144449840347506520e+00
5.588091502231132823e-01 5.997967091879551349e-01
6.863927571488970258e-01 7.973725353423101181e-01
5.574939833121830279e-01 4.985271640904979651e-01
-2.324250269666805924e+00 -2.305504452956220529e+00
-1.673480874880993285e+00 -1.930351302950949144e+00
9.135022292344582295e-01 9.368006108433247769e-01
1.977642940867914770e-02 4.352443568823542996e-01
7.231460936384486171e-01 4.581822728175095061e-01
6.887676162614123632e-01 9.094578504113407513e-01
9.195114838726955453e-01 9.225823601185233480e-01
6.136214232261958390e-01 4.778295039231107433e-01
7.495678453217434756e-01 8.433257393640795074e-01
2.398206051070688738e-01 9.171261269012140338e-02
-1.315337900440445296e+00 -1.906650730811468630e+00
-1.726639768160877164e+00 -1.561000372840758432e+00
1.001599778477811203e-01 2.716813406422048383e-01
1.057330573186144318e-01 7.005937460155182983e-02
-3.026607172754398167e+00 -3.457880650025036418e-01
7.092238464865998626e-01 8.094076293210163975e-01
-5.950098580375890595e-03 6.455537756173658215e-01
-2.535250288480210279e-01 -6.928388912792964316e-01
6.427930105799725125e-01 4.004640148247716191e-01
-5.426539703329860131e-01 -5.237943239462056200e-01
5.469062195221783274e-01 -7.038722553598214526e-02
8.741353809178323830e-01 7.724672052162377955e-01
5.215818903385497363e-01 6.509780706649826998e-01
-9.940591255303483642e-01 -1.564171626707258955e+00
5.331880388200088694e-01 9.256965343233778398e-01
8.706054860174866628e-01 8.727415609199784541e-01
-1.385175189743977464e+00 -1.339548496314331816e+00
-3.026607172754398167e+00 -2.428807404664429903e+00
5.147779772080678384e-01 9.718852739379754690e-02
8.442595189175537973e-01 9.148474416540223197e-01
3.444911595912079072e-01 2.932275175039787407e-01
7.507093184756009618e-01 7.088020758819988387e-01
8.806085550108732063e-01 8.649462704027612858e-01
2.411893920260509694e-01 -4.051967543898977731e-01
4.552201171398783663e-01 4.608582581455153426e-01
8.476806007732672343e-01 6.848663207272411846e-01
8.510599854621123672e-01 9.470525042461693799e-01
8.878689724763667579e-01 9.210734212318970604e-01
-8.194966711512484681e-01 -1.307206192690089308e+00
