0.000000 0.450000 0.450000
0.400000 0.447504 0.447504
0.800000 0.431196 0.431196
1.200000 0.389042 0.389042
1.600000 0.331005 0.331005
2.000000 0.306635 0.306635
2.400000 0.348159 0.313137
2.800000 0.476548 0.333139
3.200000 0.650655 0.360054
3.600000 0.811500 0.387278
4.000000 0.870000 0.400000
